50,0585;50;43,488893
50,085;50;43,386838
50,1115;50;43,386838
50,138;50;43,744029
50,1645;50;43,233757
50,191;50;42,978621
50,2175;50;43,131702
50,244;50;43,233757
50,2705;50;43,233757
50,297;50;42,774512
50,3235;50;43,335811
50,35;50;42,876566
50,3765;50;43,335811
50,403;50;43,080675
50,4295;50;43,335811
50,456;50;42,927593
50,4825;50;43,131702
50,509;50;42,927593
50,5355;50;43,18273
50,562;50;42,723485
50,5885;50;42,927593
50,615;50;42,315267
50,6415;50;42,774512
50,668;50;42,162185
50,6945;50;42,723485
50,721;50;42,111158
50,7475;50;42,366294
50,774;50;41,907049
50,8005;50;42,060131
50,827;50;42,162185
50,8535;50;42,162185
50,88;50;42,519376
50,9065;50;42,570403
50,933;50;43,590947
50,9595;50;43,335811
50,986;50;43,488893
51,0125;50;43,233757
51,039;50;43,590947
51,0655;50;43,284784
51,092;50;42,978621
51,1185;50;43,131702
51,145;50;42,927593
51,1715;50;43,18273
51,198;50;43,080675
51,2245;50;43,284784
51,251;50;43,080675
51,2775;50;42,978621
51,304;50;43,335811
51,3305;50;42,672457
51,357;50;42,825539
51,3835;50;42,417321
51,41;50;42,417321
51,4365;50;42,315267
51,463;50;42,366294
51,4895;50;42,315267
51,516;50;42,62143
51,5425;50;41,907049
51,569;50;42,723485
51,5955;50;42,723485
51,622;50;42,978621
51,6485;50;43,18273
51,675;50;43,386838
51,7015;50;43,131702
51,728;50;43,53992
51,7545;50;43,131702
51,781;50;43,53992
51,8075;50;42,927593
51,834;50;42,927593
51,8605;50;42,62143
51,887;50;42,774512
51,9135;50;42,723485
51,94;50;42,519376
51,9665;50;42,978621
51,993;50;42,978621
52,0195;50;42,825539
52,046;50;42,978621
52,0725;50;43,080675
52,099;50;42,774512
52,1255;50;42,927593
52,152;50;42,978621
52,1785;50;43,18273
52,205;50;43,131702
52,2315;50;43,386838
52,258;50;43,131702
52,2845;50;43,846083
52,311;50;43,335811
52,3375;50;43,18273
52,364;50;43,080675
52,3905;50;43,18273
52,417;50;43,284784
52,4435;50;43,080675
52,47;50;43,131702
52,4965;50;42,978621
52,523;50;42,723485
52,5495;50;42,825539
52,576;50;42,723485
52,6025;50;43,029648
52,629;50;42,774512
52,6555;50;42,672457
52,682;50;42,519376
52,7085;50;42,672457
52,735;50;42,417321
52,7615;50;42,723485
52,788;50;42,26424
52,8145;50;42,927593
52,841;50;42,213212
52,8675;50;42,978621
52,894;50;42,468348
52,9205;50;42,927593
52,947;50;43,284784
52,9735;50;42,774512
53;50;43,18273
53,0265;50;42,570403
53,053;50;43,18273
53,0795;50;42,774512
53,106;50;43,029648
53,1325;50;42,978621
53,159;50;43,437866
53,1855;50;42,774512
53,212;50;43,335811
53,2385;50;43,335811
53,265;50;43,131702
53,2915;50;43,641974
53,318;50;43,335811
53,3445;50;43,284784
53,371;50;43,284784
53,3975;50;42,927593
53,424;50;42,723485
53,4505;50;43,131702
53,477;50;42,672457
53,5035;50;42,978621
53,53;50;42,519376
53,5565;50;42,570403
53,583;50;42,570403
53,6095;50;42,978621
53,636;50;42,978621
53,6625;50;43,131702
53,689;50;42,723485
53,7155;50;43,131702
53,742;50;43,131702
53,7685;50;43,131702
53,795;50;42,927593
53,8215;50;42,978621
53,848;50;42,672457
53,8745;50;42,876566
53,901;50;42,876566
53,9275;50;42,723485
53,954;50;42,672457
53,9805;50;42,927593
54,007;50;42,825539
54,0335;50;42,978621
54,06;50;43,18273
54,0865;50;43,029648
54,113;50;43,284784
54,1395;50;43,080675
54,166;50;43,233757
54,1925;50;42,672457
54,219;50;42,978621
54,2455;50;42,62143
54,272;50;42,774512
54,2985;50;43,029648
54,325;50;42,774512
54,3515;50;43,080675
54,378;50;43,18273
54,4045;50;43,18273
54,431;50;43,284784
54,4575;50;43,284784
54,484;50;43,18273
54,5105;50;43,386838
54,537;50;42,927593
54,5635;50;42,672457
54,59;50;43,080675
54,6165;50;43,233757
54,643;50;42,672457
54,6695;50;42,774512
54,696;50;42,876566
54,7225;50;43,080675
54,749;50;43,18273
54,7755;50;43,335811
